1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: 1D00000063E84241
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 120 second(s)
Mission Start Time:  Thu Mar 24 14:23:01 CDT 2022
Mission Sample Count:  8192
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Fri Mar 25 02:01:01 CDT 2022
Total Mission Samples:  8541
Total Device Samples:  235509
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
3/25/22 6:35:01 AM,C,24.076
3/25/22 6:37:01 AM,C,24.076
3/25/22 6:39:01 AM,C,24.076
3/25/22 6:41:01 AM,C,24.076
3/25/22 6:43:01 AM,C,24.076
3/25/22 6:45:01 AM,C,24.076
3/25/22 6:47:01 AM,C,24.076
3/25/22 6:49:01 AM,C,24.076
3/25/22 6:51:01 AM,C,24.076
3/25/22 6:53:01 AM,C,24.076
3/25/22 6:55:01 AM,C,24.076
3/25/22 6:57:01 AM,C,24.076
3/25/22 6:59:01 AM,C,24.076
3/25/22 7:01:01 AM,C,24.076
3/25/22 7:03:01 AM,C,24.076
3/25/22 7:05:01 AM,C,24.076
3/25/22 7:07:01 AM,C,24.076
3/25/22 7:09:01 AM,C,24.076
3/25/22 7:11:01 AM,C,24.076
3/25/22 7:13:01 AM,C,24.076
3/25/22 7:15:01 AM,C,24.076
3/25/22 7:17:01 AM,C,24.076
3/25/22 7:19:01 AM,C,24.076
3/25/22 7:21:01 AM,C,24.076
3/25/22 7:23:01 AM,C,24.076
3/25/22 7:25:01 AM,C,24.076
3/25/22 7:27:01 AM,C,24.076
3/25/22 7:29:01 AM,C,24.076
3/25/22 7:31:01 AM,C,24.076
3/25/22 7:33:01 AM,C,24.076
3/25/22 7:35:01 AM,C,24.076
3/25/22 7:37:01 AM,C,24.076
3/25/22 7:39:01 AM,C,24.076
3/25/22 7:41:01 AM,C,24.076
3/25/22 7:43:01 AM,C,24.076
3/25/22 7:45:01 AM,C,24.076
3/25/22 7:47:01 AM,C,24.076
3/25/22 7:49:01 AM,C,24.076
3/25/22 7:51:01 AM,C,24.076
3/25/22 7:53:01 AM,C,24.076
3/25/22 7:55:01 AM,C,24.076
3/25/22 7:57:01 AM,C,24.076
3/25/22 7:59:01 AM,C,24.076
3/25/22 8:01:01 AM,C,24.076
3/25/22 8:03:01 AM,C,24.576
3/25/22 8:05:01 AM,C,24.576
3/25/22 8:07:01 AM,C,24.576
3/25/22 8:09:01 AM,C,24.576
3/25/22 8:11:01 AM,C,24.576
3/25/22 8:13:01 AM,C,24.576
3/25/22 8:15:01 AM,C,24.576
3/25/22 8:17:01 AM,C,24.576
3/25/22 8:19:01 AM,C,24.576
3/25/22 8:21:01 AM,C,24.576
3/25/22 8:23:01 AM,C,24.576
3/25/22 8:25:01 AM,C,24.576
3/25/22 8:27:01 AM,C,24.576
3/25/22 8:29:01 AM,C,24.576
3/25/22 8:31:01 AM,C,24.576
3/25/22 8:33:01 AM,C,24.576
3/25/22 8:35:01 AM,C,24.576
3/25/22 8:37:01 AM,C,24.576
3/25/22 8:39:01 AM,C,24.576
3/25/22 8:41:01 AM,C,24.576
3/25/22 8:43:01 AM,C,24.576
3/25/22 8:45:01 AM,C,24.576
3/25/22 8:47:01 AM,C,24.576
3/25/22 8:49:01 AM,C,24.576
3/25/22 8:51:01 AM,C,24.576
3/25/22 8:53:01 AM,C,24.576
3/25/22 8:55:01 AM,C,24.576
3/25/22 8:57:01 AM,C,25.076
3/25/22 8:59:01 AM,C,25.076
3/25/22 9:01:01 AM,C,25.576
3/25/22 9:03:01 AM,C,25.576
3/25/22 9:05:01 AM,C,25.576
3/25/22 9:07:01 AM,C,25.576
3/25/22 9:09:01 AM,C,25.576
3/25/22 9:11:01 AM,C,25.576
3/25/22 9:13:01 AM,C,25.576
3/25/22 9:15:01 AM,C,25.576
3/25/22 9:17:01 AM,C,25.576
3/25/22 9:19:01 AM,C,25.576
3/25/22 9:21:01 AM,C,25.576
3/25/22 9:23:01 AM,C,25.576
3/25/22 9:25:01 AM,C,25.576
3/25/22 9:27:01 AM,C,25.576
3/25/22 9:29:01 AM,C,25.576
3/25/22 9:31:01 AM,C,25.576
3/25/22 9:33:01 AM,C,25.576
3/25/22 9:35:01 AM,C,25.576
3/25/22 9:37:01 AM,C,25.576
3/25/22 9:39:01 AM,C,25.576
3/25/22 9:41:01 AM,C,25.576
3/25/22 9:43:01 AM,C,25.576
3/25/22 9:45:01 AM,C,25.576
3/25/22 9:47:01 AM,C,25.576
3/25/22 9:49:01 AM,C,25.576
3/25/22 9:51:01 AM,C,26.076
3/25/22 9:53:01 AM,C,26.076
3/25/22 9:55:01 AM,C,26.076
3/25/22 9:57:01 AM,C,26.076
3/25/22 9:59:01 AM,C,26.076
3/25/22 10:01:01 AM,C,26.076
3/25/22 10:03:01 AM,C,26.076
3/25/22 10:05:01 AM,C,26.076
3/25/22 10:07:01 AM,C,26.076
3/25/22 10:09:01 AM,C,26.076
3/25/22 10:11:01 AM,C,26.076
3/25/22 10:13:01 AM,C,26.076
3/25/22 10:15:01 AM,C,26.076
3/25/22 10:17:01 AM,C,26.076
3/25/22 10:19:01 AM,C,26.076
3/25/22 10:21:01 AM,C,26.076
3/25/22 10:23:01 AM,C,26.076
3/25/22 10:25:01 AM,C,26.076
3/25/22 10:27:01 AM,C,26.076
3/25/22 10:29:01 AM,C,25.576
3/25/22 10:31:01 AM,C,25.576
3/25/22 10:33:01 AM,C,25.576
3/25/22 10:35:01 AM,C,26.076
3/25/22 10:37:01 AM,C,26.076
3/25/22 10:39:01 AM,C,26.076
3/25/22 10:41:01 AM,C,26.076
3/25/22 10:43:01 AM,C,26.076
3/25/22 10:45:01 AM,C,26.076
3/25/22 10:47:01 AM,C,26.076
3/25/22 10:49:01 AM,C,26.076
3/25/22 10:51:01 AM,C,26.076
3/25/22 10:53:01 AM,C,26.076
3/25/22 10:55:01 AM,C,25.576
3/25/22 10:57:01 AM,C,25.576
3/25/22 10:59:01 AM,C,25.576
3/25/22 11:01:01 AM,C,25.576
3/25/22 11:03:01 AM,C,25.576
3/25/22 11:05:01 AM,C,25.076
3/25/22 11:07:01 AM,C,25.076
3/25/22 11:09:01 AM,C,25.076
3/25/22 11:11:01 AM,C,25.076
3/25/22 11:13:01 AM,C,24.576
3/25/22 11:15:01 AM,C,24.576
3/25/22 11:17:01 AM,C,24.576
3/25/22 11:19:01 AM,C,24.576
3/25/22 11:21:01 AM,C,24.076
3/25/22 11:23:01 AM,C,24.076
3/25/22 11:25:01 AM,C,24.076
3/25/22 11:27:01 AM,C,23.576
3/25/22 11:29:01 AM,C,23.576
3/25/22 11:31:01 AM,C,23.576
3/25/22 11:33:01 AM,C,23.576
3/25/22 11:35:01 AM,C,22.576
3/25/22 11:37:01 AM,C,20.574
3/25/22 11:39:01 AM,C,19.073
3/25/22 11:41:01 AM,C,18.572
3/25/22 11:43:01 AM,C,18.572
3/25/22 11:45:01 AM,C,17.571
3/25/22 11:47:01 AM,C,17.071
3/25/22 11:49:01 AM,C,16.069
3/25/22 11:51:01 AM,C,15.067
3/25/22 11:53:01 AM,C,15.067
3/25/22 11:55:01 AM,C,15.067
3/25/22 11:57:01 AM,C,15.568
3/25/22 11:59:01 AM,C,16.069
3/25/22 12:01:01 PM,C,16.57
3/25/22 12:03:01 PM,C,17.071
3/25/22 12:05:01 PM,C,17.571
3/25/22 12:07:01 PM,C,17.571
3/25/22 12:09:01 PM,C,18.072
3/25/22 12:11:01 PM,C,18.572
3/25/22 12:13:01 PM,C,18.572
3/25/22 12:15:01 PM,C,19.073
3/25/22 12:17:01 PM,C,19.073
3/25/22 12:19:01 PM,C,19.574
3/25/22 12:21:01 PM,C,19.574
3/25/22 12:23:01 PM,C,19.574
3/25/22 12:25:01 PM,C,20.074
3/25/22 12:27:01 PM,C,20.074
3/25/22 12:29:01 PM,C,20.074
3/25/22 12:31:01 PM,C,20.574
3/25/22 12:33:01 PM,C,20.574
3/25/22 12:35:01 PM,C,20.574
3/25/22 12:37:01 PM,C,19.574
3/25/22 12:39:01 PM,C,19.574
3/25/22 12:41:01 PM,C,19.073
3/25/22 12:43:01 PM,C,18.572
3/25/22 12:45:01 PM,C,18.072
3/25/22 12:47:01 PM,C,18.072
3/25/22 12:49:01 PM,C,18.072
3/25/22 12:51:01 PM,C,18.072
3/25/22 12:53:01 PM,C,18.572
3/25/22 12:55:01 PM,C,18.572
3/25/22 12:57:01 PM,C,18.572
3/25/22 12:59:01 PM,C,18.072
3/25/22 1:01:01 PM,C,17.571
3/25/22 1:03:01 PM,C,17.571
3/25/22 1:05:01 PM,C,18.072
3/25/22 1:07:01 PM,C,18.072
3/25/22 1:09:01 PM,C,18.072
3/25/22 1:11:01 PM,C,18.072
3/25/22 1:13:01 PM,C,18.572
3/25/22 1:15:01 PM,C,18.572
3/25/22 1:17:01 PM,C,18.572
3/25/22 1:19:01 PM,C,18.572
3/25/22 1:21:01 PM,C,18.572
3/25/22 1:23:01 PM,C,18.572
3/25/22 1:25:01 PM,C,18.572
3/25/22 1:27:01 PM,C,18.572
3/25/22 1:29:01 PM,C,18.572
3/25/22 1:31:01 PM,C,18.572
3/25/22 1:33:01 PM,C,18.572
3/25/22 1:35:01 PM,C,18.072
3/25/22 1:37:01 PM,C,18.072
3/25/22 1:39:01 PM,C,18.072
3/25/22 1:41:01 PM,C,18.072
3/25/22 1:43:01 PM,C,18.072
3/25/22 1:45:01 PM,C,18.072
3/25/22 1:47:01 PM,C,18.072
3/25/22 1:49:01 PM,C,18.072
3/25/22 1:51:01 PM,C,18.072
3/25/22 1:53:01 PM,C,18.072
3/25/22 1:55:01 PM,C,18.072
3/25/22 1:57:01 PM,C,18.072
3/25/22 1:59:01 PM,C,18.072
3/25/22 2:01:01 PM,C,18.072
3/25/22 2:03:01 PM,C,18.072
3/25/22 2:05:01 PM,C,18.072
3/25/22 2:07:01 PM,C,18.072
3/25/22 2:09:01 PM,C,18.072
3/25/22 2:11:01 PM,C,18.072
3/25/22 2:13:01 PM,C,18.072
